일자,시가,고가,저가,종가,MACD 기준선 매수,매수청산,매도,매도청산,
2023/02/27,0.68792,0.68792,0.66975,0.67406,0,0,0,0,
2023/02/21,0.69447,0.69447,0.67215,0.68137,0,0,0,0,
2023/02/13,0.69736,0.70375,0.6817,0.69158,0,0,0,0,
2023/02/06,0.7015,0.7019,0.68645,0.69322,0,0.69322,0.69322,0,
2023/01/30,0.69935,0.71685,0.69285,0.70365,0,0,0,0,
2023/01/23,0.69271,0.7155,0.69271,0.70599,0,0,0,0,
2023/01/17,0.68697,0.70785,0.68697,0.69845,0,0,0,0,
2023/01/09,0.67968,0.701,0.67968,0.69426,0,0,0,0,
2023/01/03,0.67614,0.6906,0.6706,0.68322,0,0,0,0,
2022/12/27,0.67381,0.68405,0.6729,0.67846,0.67846,0,0,0.67846,
2022/12/19,0.67541,0.67875,0.665,0.67221,0,0.67221,0.67221,0,
2022/12/12,0.67423,0.68955,0.6676,0.67659,0,0,0,0,
2022/12/05,0.67036,0.6855,0.6671,0.6781,0,0,0,0,
2022/11/28,0.66473,0.6858,0.66445,0.676,0,0,0,0,
2022/11/21,0.65939,0.67855,0.65905,0.67006,0,0,0,0,
2022/11/14,0.64843,0.68045,0.64843,0.67036,0,0,0,0,
2022/11/07,0.6401,0.6724,0.6394,0.65675,0,0,0,0,
2022/10/31,0.63804,0.6503,0.62805,0.64216,0.64216,0,0,0.64216,
2022/10/24,0.63513,0.65305,0.6281,0.64095,0,0,0,0,
2022/10/17,0.64014,0.64015,0.62145,0.63013,0,0,0,0,
2022/10/10,0.6512,0.6512,0.6181,0.62908,0,0,0,0,
2022/10/03,0.6596,0.6596,0.6365,0.6428,0,0,0,0,
2022/09/26,0.67248,0.67248,0.63715,0.64671,0,0,0,0,
2022/09/19,0.68179,0.68179,0.65205,0.66316,0,0,0,0,
2022/09/12,0.68523,0.69165,0.667,0.67835,0,0,0,0,
2022/09/06,0.69028,0.69028,0.6699,0.68019,0,0,0,0,
2022/08/29,0.69477,0.69575,0.6772,0.68579,0,0,0,0,
2022/08/22,0.69866,0.70105,0.68575,0.69089,0,0.69089,0.69089,0,
2022/08/15,0.69777,0.7128,0.6861,0.69955,0,0,0,0,
2022/08/08,0.69334,0.714,0.6902,0.70219,0,0,0,0,
2022/08/01,0.69093,0.70515,0.68735,0.69576,0,0,0,0,
2022/07/25,0.68574,0.7036,0.68574,0.69611,0.69611,0,0,0.69611,
2022/07/18,0.68429,0.6982,0.6793,0.68719,0,0,0,0,
2022/07/11,0.68857,0.68857,0.6686,0.68001,0,0,0,0,
2022/07/05,0.69367,0.69367,0.67655,0.68348,0,0,0,0,
2022/06/27,0.69971,0.69971,0.6767,0.68763,0,0,0,0,
2022/06/21,0.70567,0.70567,0.68735,0.69376,0,0,0,0,
2022/06/13,0.71366,0.71366,0.6855,0.69768,0,0.69768,0.69768,0,
2022/06/06,0.71347,0.72495,0.70375,0.71385,0,0,0,0,
2022/05/31,0.70695,0.7283,0.70695,0.71999,0,0,0,0,
2022/05/23,0.70324,0.71685,0.70324,0.71066,0.71066,0,0,0.71066,
2022/05/16,0.70873,0.70873,0.68745,0.69775,0,0,0,0,
2022/05/09,0.71982,0.71982,0.68315,0.69763,0,0,0,0,
2022/05/02,0.72825,0.72825,0.70355,0.7114,0,0,0,0,
2022/04/25,0.74015,0.74015,0.70595,0.71635,0,0,0,0,
2022/04/18,0.74654,0.74654,0.72395,0.73375,0,0.73375,0.73375,0,
2022/04/11,0.74833,0.75015,0.73985,0.74476,0,0,0,0,
2022/04/04,0.74486,0.7669,0.7434,0.75179,0,0,0,0,
2022/03/28,0.73871,0.7549,0.73871,0.75101,0,0,0,0,
2022/03/21,0.73051,0.7546,0.73051,0.74691,0,0,0,0,
2022/03/14,0.72802,0.7427,0.7174,0.733,0,0,0,0,
2022/03/07,0.72214,0.74415,0.72214,0.7339,0,0,0,0,
2022/02/28,0.7167,0.73815,0.7167,0.72759,0,0,0,0,
2022/02/22,0.71373,0.7285,0.70955,0.71966,0,0,0,0,
2022/02/14,0.71162,0.72285,0.7087,0.71584,0.71584,0,0,0.71584,
2022/02/07,0.71012,0.72495,0.70665,0.71313,0,0,0,0,
2022/01/31,0.71451,0.71695,0.6988,0.70573,0,0,0,0,
2022/01/24,0.72115,0.72115,0.6968,0.70788,0,0.70788,0.70788,0,
2022/01/18,0.72123,0.7278,0.71705,0.72106,0,0,0,0,
2022/01/10,0.72105,0.73155,0.715,0.72141,0,0,0,0,
2022/01/03,0.7205,0.7278,0.71305,0.7216,0,0,0,0,
2021/12/27,0.71613,0.7279,0.71613,0.72488,0,0,0,0,
2021/12/20,0.7143,0.7253,0.7084,0.71795,0.71795,0,0,0.71795,
2021/12/13,0.71298,0.7227,0.7093,0.71562,0,0,0,0,
2021/12/06,0.71698,0.7187,0.7001,0.70898,0,0,0,0,
2021/11/29,0.72676,0.72676,0.6993,0.70721,0,0,0,0,
2021/11/22,0.7348,0.7348,0.71125,0.71871,0,0,0,0,
2021/11/15,0.74048,0.74048,0.7227,0.72913,0,0,0,0,
2021/11/08,0.74498,0.74498,0.7277,0.73598,0,0.73598,0.73598,0,
2021/11/01,0.74468,0.75375,0.73605,0.74529,0,0,0,0,
2021/10/25,0.73895,0.7557,0.73895,0.75041,0,0,0,0,
2021/10/18,0.73249,0.7548,0.73249,0.74541,0,0,0,0,
2021/10/11,0.72831,0.7442,0.72831,0.73666,0.73666,0,0,0.73666,
2021/10/04,0.72794,0.734,0.7228,0.72869,0,0,0,0,
2021/09/27,0.73045,0.73135,0.71725,0.72542,0,0,0,0,
2021/09/20,0.73423,0.73423,0.7222,0.72666,0,0,0,0,
2021/09/13,0.73662,0.73785,0.7264,0.73185,0,0.73185,0.73185,0,
2021/09/06,0.73247,0.74685,0.73247,0.74076,0,0,0,0,
2021/08/30,0.72659,0.74785,0.72659,0.73835,0.73835,0,0,0.73835,
2021/08/23,0.73079,0.7317,0.71295,0.72237,0,0,0,0,
2021/08/16,0.73689,0.7374,0.71065,0.7247,0,0,0,0,
2021/08/09,0.73785,0.73905,0.73165,0.73593,0,0,0,0,
2021/08/02,0.73941,0.7428,0.73305,0.7363,0,0,0,0,
2021/07/26,0.74287,0.74287,0.7318,0.73594,0,0,0,0,
2021/07/19,0.74936,0.74936,0.7291,0.73639,0,0,0,0,
2021/07/12,0.75393,0.75393,0.7394,0.7448,0,0,0,0,
2021/07/06,0.75703,0.76015,0.74115,0.75082,0,0,0,0,
2021/06/28,0.76051,0.76051,0.74455,0.75355,0,0,0,0,
2021/06/21,0.76672,0.76672,0.7479,0.75429,0,0,0,0,
2021/06/14,0.77302,0.77302,0.74805,0.76043,0,0,0,0,
2021/06/07,0.77337,0.7776,0.76885,0.77268,0,0,0,0,
2021/06/01,0.77489,0.7775,0.76455,0.77185,0,0,0,0,
2021/05/24,0.77679,0.77965,0.76775,0.77299,0,0.77299,0.77299,0,
2021/05/17,0.77771,0.78145,0.7711,0.77587,0,0,0,0,
2021/05/10,0.77499,0.7892,0.76885,0.78043,0,0,0,0,
2021/05/03,0.77238,0.7864,0.7676,0.7776,0,0,0,0,
2021/04/26,0.77047,0.782,0.76975,0.77429,0,0,0,0,
2021/04/19,0.76601,0.78175,0.76601,0.77494,0,0,0,0,
2021/04/12,0.76435,0.7763,0.75865,0.76768,0.76768,0,0,0.76768,
2021/04/05,0.76606,0.7679,0.75895,0.76264,0,0,0,0,
2021/03/29,0.77095,0.77095,0.7534,0.76116,0,0,0,0,
2021/03/22,0.77507,0.7759,0.75655,0.76682,0,0.76682,0.76682,0,
2021/03/15,0.77348,0.78525,0.7702,0.77666,0.77666,0,0,0.77666,
2021/03/08,0.7751,0.78,0.7621,0.77187,0,0,0,0,
2021/03/01,0.77848,0.7839,0.76225,0.77171,0,0.77171,0.77171,0,
2021/02/22,0.77488,0.8008,0.7692,0.78207,0,0,0,0,
2021/02/16,0.76895,0.78785,0.76895,0.78081,0,0,0,0,
2021/02/08,0.76653,0.7773,0.76525,0.77138,0.77138,0,0,0.77138,
2021/02/01,0.76939,0.76939,0.75655,0.76367,0,0,0,0,
2021/01/25,0.77094,0.77665,0.75935,0.76784,0,0.76784,0.76784,0,
2021/01/19,0.77005,0.77855,0.7661,0.77184,0,0,0,0,
2021/01/11,0.76639,0.7808,0.76639,0.77371,0,0,0,0,
2021/01/04,0.75961,0.78245,0.75961,0.77317,0,0,0,0,
2020/12/28,0.7538,0.77465,0.7538,0.76543,0,0,0,0,
2020/12/21,0.74998,0.7615,0.7471,0.75762,0,0,0,0,
2020/12/14,0.74138,0.76475,0.74138,0.75858,0,0,0,0,
2020/12/07,0.73495,0.7572,0.73495,0.74781,0,0,0,0,
2020/11/30,0.72942,0.74505,0.72942,0.74049,0,0,0,0,
2020/11/23,0.7248,0.74005,0.7248,0.73404,0,0,0,0,
2020/11/16,0.72016,0.7341,0.72016,0.72945,0,0,0,0,
2020/11/09,0.71254,0.7342,0.71254,0.72777,0,0,0,0,
2020/11/02,0.71075,0.7291,0.6992,0.71432,0.71432,0,0,0.71432,
2020/10/26,0.71318,0.7159,0.7003,0.70832,0,0,0,0,
2020/10/19,0.71644,0.71644,0.7022,0.70993,0,0,0,0,
2020/10/12,0.7176,0.7237,0.7057,0.71527,0,0,0,0,
2020/10/05,0.71667,0.7245,0.7098,0.71852,0,0,0,0,
2020/09/28,0.72236,0.72236,0.7033,0.71098,0,0,0,0,
2020/09/21,0.72827,0.7326,0.7008,0.71645,0,0.71645,0.71645,0,
2020/09/14,0.72681,0.7347,0.7256,0.72972,0,0,0,0,
2020/09/08,0.72671,0.7325,0.7192,0.7269,0,0,0,0,
2020/08/31,0.72103,0.7414,0.72103,0.7324,0,0,0,0,
2020/08/24,0.71608,0.7368,0.715,0.72598,0,0,0,0,
2020/08/17,0.71346,0.7276,0.71346,0.7187,0,0,0,0,
2020/08/10,0.7112,0.719,0.7109,0.71572,0,0,0,0,
2020/08/03,0.70722,0.7244,0.70722,0.71518,0,0,0,0,
2020/07/27,0.70036,0.7229,0.70036,0.71408,0,0,0,0,
2020/07/20,0.69453,0.7185,0.69453,0.7062,0,0,0,0,
2020/07/13,0.69108,0.7039,0.69108,0.69798,0,0,0,0,
2020/07/06,0.68695,0.7002,0.68695,0.6952,0,0,0,0,
2020/06/29,0.68491,0.6953,0.6835,0.689,0,0,0,0,
2020/06/22,0.6829,0.6976,0.6812,0.68693,0,0,0,0,
2020/06/15,0.67997,0.6979,0.6777,0.68583,0,0,0,0,
2020/06/08,0.6679,0.7065,0.6679,0.69203,0,0,0,0,
2020/06/01,0.65346,0.7014,0.65346,0.68235,0,0,0,0,
2020/05/26,0.647,0.6684,0.647,0.65992,0,0,0,0,
2020/05/18,0.64467,0.6617,0.6413,0.64933,0,0,0,0,
2020/05/11,0.64161,0.6563,0.6403,0.64773,0,0,0,0,
2020/05/04,0.63684,0.6548,0.63684,0.64638,0,0,0,0,
2020/04/27,0.62979,0.6571,0.62979,0.6439,0,0,0,0,
2020/04/20,0.62436,0.6407,0.62436,0.63523,0,0,0,0,
2020/04/13,0.61311,0.6447,0.61311,0.6356,0,0,0,0,
2020/04/06,0.60955,0.6365,0.5993,0.61667,0.61667,0,0,0.61667,
2020/03/30,0.61018,0.6215,0.5983,0.60893,0,0,0,0,
2020/03/23,0.62288,0.62288,0.5701,0.59747,0,0,0,0,
2020/03/16,0.64923,0.64923,0.551,0.59652,0,0,0,0,
2020/03/09,0.65961,0.6686,0.6126,0.63885,0,0,0,0,
2020/03/02,0.66242,0.6658,0.6486,0.6568,0,0,0,0,
2020/02/24,0.67021,0.67021,0.6437,0.65463,0,0,0,0,
2020/02/18,0.67342,0.6737,0.6588,0.667,0,0,0,0,
2020/02/10,0.67641,0.67641,0.6671,0.67043,0,0,0,0,
2020/02/03,0.68245,0.68245,0.6666,0.67038,0,0,0,0,
2020/01/27,0.68898,0.68898,0.6688,0.67593,0,0,0,0,
2020/01/21,0.69208,0.69208,0.6823,0.68588,0,0,0,0,
2020/01/13,0.69368,0.6943,0.688,0.69047,0,0.69047,0.69047,0,
2020/01/06,0.69492,0.697,0.6859,0.69245,0,0,0,0,
2019/12/30,0.69099,0.7045,0.69099,0.69885,0,0,0,0,
2019/12/23,0.68642,0.7002,0.68642,0.69555,0,0,0,0,
2019/12/16,0.6834,0.6921,0.6834,0.68945,0,0,0,0,
2019/12/09,0.68068,0.6937,0.6801,0.68612,0.68612,0,0,0.68612,
2019/12/02,0.68048,0.6864,0.6764,0.68088,0,0,0,0,
2019/11/25,0.683,0.683,0.6756,0.67795,0,0,0,0,
2019/11/18,0.68518,0.68518,0.6784,0.68083,0,0,0,0,
2019/11/11,0.68716,0.68716,0.6775,0.6832,0,0.6832,0.6832,0,
2019/11/04,0.68511,0.6936,0.68511,0.6892,0,0,0,0,
2019/10/28,0.6826,0.6938,0.682,0.68763,0,0,0,0,
2019/10/21,0.68018,0.6893,0.68018,0.68503,0,0,0,0,
2019/10/14,0.67841,0.6868,0.6735,0.68195,0.68195,0,0,0.68195,
2019/10/07,0.6784,0.6824,0.6722,0.67842,0,0,0,0,
2019/09/30,0.68069,0.68069,0.6688,0.6761,0,0,0,0,
2019/09/23,0.68283,0.68283,0.6757,0.67855,0,0.67855,0.67855,0,
2019/09/16,0.68207,0.69,0.6778,0.6836,0,0,0,0,
2019/09/09,0.67754,0.6895,0.67754,0.6866,0.6866,0,0,0.6866,
2019/09/03,0.67686,0.6863,0.669,0.67822,0,0,0,0,
2019/08/26,0.67971,0.67971,0.6694,0.674,0,0,0,0,
2019/08/19,0.68213,0.68213,0.6741,0.6773,0,0,0,0,
2019/08/12,0.68553,0.68553,0.6743,0.67873,0,0,0,0,
2019/08/05,0.69311,0.69311,0.6685,0.67795,0,0,0,0,
2019/07/29,0.70059,0.70059,0.6772,0.68563,0,0,0,0,
2019/07/22,0.70219,0.7069,0.6913,0.699,0,0.699,0.699,0,
2019/07/15,0.69955,0.7094,0.69955,0.70483,0,0,0,0,
2019/07/08,0.69899,0.7039,0.6926,0.7001,0,0,0,0,
2019/07/01,0.69604,0.7064,0.69604,0.70195,0,0,0,0,
2019/06/24,0.69278,0.7041,0.69278,0.6993,0.6993,0,0,0.6993,
2019/06/17,0.69456,0.6956,0.6849,0.691,0,0,0,0,
2019/06/10,0.69569,0.7005,0.6862,0.69342,0,0.69342,0.69342,0,
2019/06/03,0.694,0.7024,0.6931,0.69737,0.69737,0,0,0.69737,
2019/05/28,0.69482,0.69482,0.6903,0.69317,0,0,0,0,
2019/05/20,0.69887,0.69887,0.6868,0.69078,0,0,0,0,
2019/05/13,0.70419,0.70419,0.6869,0.69355,0,0,0,0,
2019/05/06,0.70778,0.70778,0.697,0.7006,0,0,0,0,
2019/04/29,0.71206,0.71206,0.6991,0.7035,0,0,0,0,
2019/04/22,0.71507,0.7161,0.6997,0.70905,0,0.70905,0.70905,0,
2019/04/15,0.71279,0.7215,0.71279,0.71735,0,0,0,0,
2019/04/08,0.71055,0.7203,0.7098,0.71503,0,0,0,0,
2019/04/01,0.71012,0.7143,0.7063,0.71098,0,0,0,0,
2019/03/25,0.70946,0.7158,0.7072,0.71078,0,0,0,0,
2019/03/18,0.7081,0.7179,0.7067,0.71083,0.71083,0,0,0.71083,
2019/03/11,0.70995,0.70995,0.7027,0.70625,0,0,0,0,
2019/03/04,0.71338,0.71338,0.7004,0.70652,0,0,0,0,
2019/02/25,0.71428,0.7202,0.7071,0.71247,0,0,0,0,
2019/02/19,0.71455,0.721,0.7071,0.714,0,0,0,0,
2019/02/11,0.71795,0.71795,0.7058,0.71115,0,0.71115,0.71115,0,
2019/02/04,0.71898,0.7269,0.7064,0.71693,0,0,0,0,
2019/01/28,0.71584,0.73,0.7144,0.72213,0,0,0,0,
2019/01/22,0.71598,0.7192,0.7082,0.7157,0,0,0,0,
2019/01/14,0.71254,0.7232,0.71254,0.71942,0,0,0,0,
2019/01/07,0.70741,0.7242,0.70741,0.71767,0.71767,0,0,0.71767,
2018/12/31,0.7115,0.7132,0.6825,0.70332,0,0,0,0,
2018/12/24,0.71778,0.71778,0.7025,0.70522,0,0,0,0,
2018/12/17,0.72331,0.72331,0.7037,0.71225,0,0,0,0,
2018/12/10,0.72754,0.72754,0.7152,0.71908,0,0.71908,0.71908,0,
2018/12/03,0.72601,0.7396,0.7192,0.72908,0,0,0,0,
2018/11/26,0.72474,0.7347,0.7202,0.72728,0,0,0,0,
2018/11/19,0.7223,0.7329,0.7205,0.72718,0,0,0,0,
2018/11/12,0.71808,0.7341,0.7167,0.72652,0,0,0,0,
2018/11/05,0.71318,0.7306,0.71318,0.72298,0,0,0,0,
2018/10/29,0.71117,0.7262,0.7055,0.7152,0.7152,0,0,0.7152,
2018/10/22,0.71304,0.71304,0.7024,0.7093,0,0,0,0,
2018/10/15,0.7138,0.7164,0.7092,0.71227,0,0,0,0,
2018/10/08,0.7187,0.7187,0.7045,0.7089,0,0,0,0,
2018/10/01,0.723,0.7243,0.7047,0.7144,0,0.7144,0.7144,0,
2018/09/24,0.72047,0.7319,0.72047,0.72552,0.72552,0,0,0.72552,
2018/09/17,0.71862,0.7307,0.7145,0.72232,0,0,0,0,
2018/09/10,0.72261,0.7229,0.7085,0.71462,0,0,0,0,
2018/09/04,0.72937,0.72937,0.7098,0.71585,0,0,0,0,
2018/08/27,0.73242,0.7363,0.7176,0.72633,0,0,0,0,
2018/08/20,0.73324,0.7382,0.7239,0.7316,0,0,0,0,
2018/08/13,0.73816,0.73816,0.7203,0.72833,0,0,0,0,
2018/08/06,0.74065,0.7454,0.7281,0.73567,0,0,0,0,
2018/07/30,0.74125,0.7443,0.7349,0.74005,0,0,0,0,
2018/07/23,0.74107,0.7466,0.7361,0.74143,0,0,0,0,
2018/07/16,0.74213,0.7444,0.7318,0.74,0,0,0,0,
2018/07/09,0.74204,0.7484,0.7357,0.74223,0,0,0,0,
2018/07/02,0.74436,0.7445,0.7313,0.73972,0,0,0,0,
2018/06/25,0.74857,0.74857,0.7323,0.74015,0,0,0,0,
2018/06/18,0.75506,0.75506,0.7345,0.74208,0,0,0,0,
2018/06/11,0.75748,0.7624,0.7439,0.75262,0,0.75262,0.75262,0,
2018/06/04,0.75469,0.7678,0.75469,0.76028,0.76028,0,0,0.76028,
2018/05/29,0.75439,0.7593,0.7477,0.755,0,0,0,0,
2018/05/21,0.75388,0.7607,0.7504,0.7549,0,0,0,0,
2018/05/14,0.75608,0.7565,0.7448,0.75167,0,0,0,0,
2018/05/07,0.76058,0.76058,0.7413,0.75157,0,0,0,0,
2018/04/30,0.76682,0.76682,0.7473,0.75435,0,0,0,0,
2018/04/23,0.77209,0.77209,0.7532,0.76155,0,0.76155,0.76155,0,
2018/04/16,0.7716,0.7813,0.7656,0.77258,0.77258,0,0,0.77258,
2018/04/09,0.77079,0.7811,0.7653,0.7724,0,0,0,0,
2018/04/02,0.77314,0.77314,0.765,0.76845,0,0,0,0,
2018/03/26,0.77662,0.77662,0.7644,0.76965,0,0,0,0,
2018/03/19,0.78087,0.78087,0.7674,0.77238,0,0,0,0,
2018/03/12,0.78199,0.7917,0.7709,0.77975,0,0,0,0,
2018/03/05,0.78412,0.7855,0.7726,0.77985,0,0,0,0,
2018/02/26,0.78817,0.7893,0.7713,0.78007,0,0,0,0,
2018/02/20,0.78963,0.7934,0.779,0.7867,0,0,0,0,
2018/02/12,0.79225,0.7987,0.7772,0.78702,0,0,0,0,
2018/02/05,0.79952,0.79952,0.7757,0.78497,0,0.78497,0.78497,0,
2018/01/29,0.79723,0.8117,0.7915,0.8018,0,0,0,0,
2018/01/22,0.78929,0.8135,0.78929,0.80517,0,0,0,0,
2018/01/16,0.78221,0.8037,0.78221,0.79638,0,0,0,0,
2018/01/08,0.77685,0.7922,0.77685,0.78758,0,0,0,0,
2018/01/02,0.76997,0.7874,0.76997,0.78373,0,0,0,0,
2017/12/26,0.76333,0.7825,0.76333,0.7766,0,0,0,0,
2017/12/18,0.75879,0.772,0.75879,0.76787,0.76787,0,0,0.76787,
2017/12/11,0.75863,0.7694,0.7506,0.75895,0,0,0,0,
2017/12/04,0.76093,0.7653,0.7501,0.75633,0,0,0,0,
2017/11/27,0.76154,0.7643,0.755,0.76033,0,0,0,0,
2017/11/20,0.76473,0.76473,0.753,0.75835,0,0,0,0,
2017/11/13,0.76925,0.76925,0.7533,0.7602,0,0,0,0,
2017/11/06,0.7728,0.7728,0.7624,0.7657,0,0,0,0,
2017/10/30,0.7787,0.7787,0.7635,0.7669,0,0,0,0,
2017/10/23,0.78433,0.78433,0.7621,0.77307,0,0,0,0,
2017/10/16,0.78434,0.7884,0.7803,0.78433,0,0,0,0,
2017/10/09,0.78679,0.7891,0.774,0.7819,0,0,0,0,
2017/10/02,0.7938,0.7938,0.7725,0.77978,0,0,0,0,
2017/09/25,0.79904,0.79904,0.7792,0.78855,0,0.78855,0.78855,0,
2017/09/18,0.79954,0.8096,0.7899,0.79855,0,0,0,0,
2017/09/11,0.79732,0.806,0.7955,0.80175,0,0,0,0,
2017/09/05,0.79262,0.8125,0.79262,0.80202,0,0,0,0,
2017/08/28,0.79107,0.7997,0.787,0.79417,0,0,0,0,
2017/08/21,0.79024,0.7952,0.7865,0.7919,0,0,0,0,
2017/08/14,0.79083,0.796,0.7805,0.78965,0,0,0,0,
2017/08/07,0.79093,0.7951,0.7835,0.79073,0,0,0,0,
2017/07/31,0.78616,0.8038,0.78616,0.7957,0,0,0,0,
2017/07/24,0.77652,0.8061,0.77652,0.7958,0,0,0,0,
2017/07/17,0.76564,0.7985,0.76564,0.7874,0,0,0,0,
2017/07/10,0.76085,0.7828,0.758,0.77043,0,0,0,0,
2017/07/03,0.75867,0.7688,0.7562,0.76302,0,0,0,0,
2017/06/26,0.75499,0.7705,0.75499,0.76235,0,0,0,0,
2017/06/19,0.75199,0.762,0.75199,0.758,0,0,0,0,
2017/06/12,0.74608,0.7636,0.74608,0.7579,0,0,0,0,
2017/06/05,0.74355,0.7565,0.742,0.7486,0.7486,0,0,0.7486,
2017/05/30,0.7442,0.7473,0.737,0.7429,0,0.7429,0.7429,0,
2017/05/22,0.74293,0.7514,0.7419,0.74548,0.74548,0,0,0.74548,
2017/05/15,0.74373,0.7465,0.738,0.74213,0,0,0,0,
2017/05/08,0.74905,0.74905,0.7323,0.7384,0,0,0,0,
2017/05/01,0.75323,0.755,0.7362,0.74487,0,0,0,0,
2017/04/24,0.75523,0.7578,0.7433,0.75123,0,0,0,0,
2017/04/17,0.75604,0.7602,0.7482,0.75443,0,0,0,0,
2017/04/10,0.75924,0.75924,0.7464,0.75285,0,0,0,0,
2017/04/03,0.76292,0.763,0.7483,0.75555,0,0.75555,0.75555,0,
2017/03/27,0.76332,0.7669,0.7576,0.76253,0,0,0,0,
2017/03/20,0.76079,0.7737,0.7593,0.76585,0.76585,0,0,0.76585,
2017/03/13,0.76021,0.7706,0.7521,0.76138,0,0,0,0,
2017/03/06,0.76414,0.76414,0.7491,0.75628,0,0,0,0,
2017/02/27,0.7657,0.7705,0.7542,0.76258,0,0.76258,0.76258,0,
2017/02/21,0.76331,0.7738,0.76331,0.7681,0,0,0,0,
2017/02/13,0.76009,0.7731,0.76009,0.76653,0,0,0,0,
2017/02/06,0.75458,0.7684,0.75458,0.7656,0,0,0,0,
2017/01/30,0.74841,0.769,0.74841,0.76075,0,0,0,0,
2017/01/23,0.74179,0.7601,0.74179,0.75502,0,0,0,0,
2017/01/17,0.73214,0.758,0.73214,0.75145,0,0,0,0,
2017/01/09,0.72516,0.7508,0.72516,0.73913,0.73913,0,0,0.73913,
2017/01/03,0.72519,0.7346,0.718,0.72513,0,0,0,0,
2016/12/27,0.73148,0.73148,0.715,0.7189,0,0,0,0,
2016/12/19,0.7413,0.7413,0.7146,0.72165,0,0,0,0,
2016/12/12,0.74463,0.7524,0.7266,0.73798,0,0,0,0,
2016/12/05,0.74447,0.7507,0.7412,0.7448,0,0,0,0,
2016/11/28,0.74551,0.7495,0.7367,0.74343,0,0,0,0,
2016/11/21,0.75317,0.75317,0.7305,0.73785,0,0,0,0,
2016/11/14,0.76186,0.76186,0.7325,0.74448,0,0.74448,0.74448,0,
2016/11/07,0.76175,0.7771,0.7518,0.76197,0,0,0,0,
2016/10/31,0.76063,0.769,0.7574,0.76287,0,0,0,0,
2016/10/24,0.76061,0.7699,0.7547,0.76065,0,0,0,0,
2016/10/17,0.75887,0.7725,0.7569,0.76235,0.76235,0,0,0.76235,
2016/10/10,0.75991,0.7636,0.7494,0.75782,0,0.75782,0.75782,0,
2016/10/03,0.75894,0.7678,0.754,0.76087,0,0,0,0,
2016/09/26,0.75485,0.7696,0.75485,0.76302,0.76302,0,0,0.76302,
2016/09/19,0.75473,0.7658,0.7469,0.75497,0,0,0,0,
2016/09/12,0.75882,0.75882,0.7441,0.75065,0,0,0,0,
2016/09/06,0.75816,0.773,0.7531,0.75948,0,0,0,0,
2016/08/29,0.76094,0.7613,0.7487,0.75538,0,0.75538,0.75538,0,
2016/08/22,0.76224,0.7688,0.7547,0.75965,0,0,0,0,
2016/08/15,0.75945,0.7743,0.7593,0.76502,0,0,0,0,
2016/08/08,0.75453,0.7748,0.75453,0.76438,0,0,0,0,
2016/08/01,0.75101,0.7655,0.7466,0.75805,0,0,0,0,
2016/07/25,0.75094,0.7599,0.7407,0.75108,0,0,0,0,
2016/07/18,0.7508,0.759,0.7428,0.75108,0,0,0,0,
2016/07/11,0.74438,0.7661,0.74438,0.75723,0,0,0,0,
2016/07/05,0.74038,0.7555,0.7388,0.74838,0,0,0,0,
2016/06/27,0.73923,0.7483,0.7302,0.74152,0,0,0,0,
2016/06/20,0.73388,0.762,0.7283,0.74457,0,0,0,0,
2016/06/13,0.73289,0.7421,0.726,0.73487,0,0,0,0,
2016/06/06,0.72681,0.7504,0.72681,0.73898,0.73898,0,0,0.73898,
2016/05/31,0.72732,0.7367,0.7145,0.7263,0,0,0,0,
2016/05/23,0.7344,0.7344,0.714,0.72025,0,0,0,0,
2016/05/16,0.74409,0.74409,0.7169,0.7247,0,0,0,0,
2016/05/09,0.75671,0.75671,0.7246,0.73147,0,0,0,0,
2016/05/02,0.76392,0.7708,0.7328,0.7495,0,0.7495,0.7495,0,
2016/04/25,0.76379,0.775,0.7533,0.76405,0,0,0,0,
2016/04/18,0.75834,0.7818,0.75834,0.76925,0,0,0,0,
2016/04/11,0.75542,0.7717,0.7507,0.76125,0,0,0,0,
2016/04/04,0.75309,0.7655,0.747,0.75775,0,0,0,0,
2016/03/28,0.74856,0.7698,0.7466,0.75762,0,0,0,0,
2016/03/21,0.7438,0.7622,0.7438,0.75333,0,0,0,0,
2016/03/14,0.73444,0.7651,0.73444,0.75315,0,0,0,0,
2016/03/07,0.71971,0.7583,0.71971,0.74918,0,0,0,0,
2016/02/29,0.71212,0.7449,0.7104,0.7273,0,0,0,0,
2016/02/22,0.70861,0.7253,0.70861,0.71562,0,0,0,0,
2016/02/16,0.70525,0.7179,0.70525,0.71198,0,0,0,0,
2016/02/08,0.70392,0.7144,0.6962,0.70657,0,0,0,0,
2016/02/01,0.69966,0.7231,0.6989,0.70818,0.70818,0,0,0.70818,
2016/01/25,0.69755,0.7127,0.6903,0.70178,0,0,0,0,
2016/01/19,0.70335,0.70335,0.6811,0.69175,0,0,0,0,
2016/01/11,0.71683,0.71683,0.6809,0.68988,0,0,0,0,
2016/01/04,0.72275,0.7275,0.6929,0.7109,0,0.7109,0.7109,0,
2015/12/28,0.7195,0.7302,0.7195,0.726,0.726,0,0,0.726,
2015/12/21,0.7197,0.726,0.7125,0.7193,0,0,0,0,
2015/12/14,0.72382,0.725,0.7065,0.71557,0,0.71557,0.71557,0,
2015/12/07,0.72192,0.7337,0.717,0.72572,0,0,0,0,
